detail_link,title,satisfaction,institution,thumbnail,field
https://www.udemy.com/course/computer-literacy/,Computer Literacy & Basic Computer Skills for Productivity,4.6,Todd McLeod,https://img-b.udemycdn.com/course/240x135/2485542_d8eb_2.jpg,Office Productivity/Personal Productivity
https://www.udemy.com/course/the-power-modeling-bootcamp-advanced-excel-in-10-days/,The Microsoft Excel Course: Advanced Excel Training,4.5,365 Careers,https://img-b.udemycdn.com/course/240x135/994754_0338_4.jpg,Office Productivity/Excel
https://www.udemy.com/course/microsoft-office-365-administration-c/,Microsoft Office 365 Administration,4.5,Stone River eLearning,https://img-b.udemycdn.com/course/240x135/3324786_5052_2.jpg,Office Productivity/Microsoft Office 365
https://www.udemy.com/course/prompt-engineering-with-chatgpt/,ChatGPT Crash Course: Introduction to ChatGPT for Work,4.5,Jacob Coccari,https://img-c.udemycdn.com/course/240x135/5258316_5037_2.jpg,Business/ChatGPT
https://www.udemy.com/course/excel-data-cleaning-and-analysis-using-text-functions/,Excel: Data cleaning and analysis techniques,4.5,Ashish Agarwal,https://img-c.udemycdn.com/course/240x135/1210834_f48e_3.jpg,Office Productivity/Excel
https://www.udemy.com/course/learn-microsoft-word-2016-for-beginners-training/,Learn Microsoft Word 2016 For Beginners - Basics to Advanced,4.6,Simon Sez IT,https://img-c.udemycdn.com/course/240x135/919934_0300_3.jpg,Office Productivity/Microsoft Word
https://www.udemy.com/course/advanced-microsoft-excel-2013-online-excel-course/,Microsoft Excel 2013  Advanced. Online Excel Training Course,4.5,Infinite Skills,https://img-c.udemycdn.com/course/240x135/39292_b3f3_9.jpg,Office Productivity/Excel
https://www.udemy.com/course/chatgpt-masterclass-start-using-chatgpt/,"ChatGPT Masters: Generative AI, Prompt Engineering, Chat GPT",4.5,Diego Davila • 800.000+ Students,https://img-c.udemycdn.com/course/240x135/5190316_5814_5.jpg,Office Productivity/ChatGPT
https://www.udemy.com/course/learn-microsoft-windows-11/,Learn Microsoft Windows 11: Comprehensive Windows 11 Course,4.5,Simon Sez IT,https://img-c.udemycdn.com/course/240x135/4381416_ee68.jpg,Office Productivity/Windows 11
https://www.udemy.com/course/microsoft-excel-from-a-z/,Learn Microsoft Excel from A-Z: Beginner To Expert Course,4.6,Juan E. Galvan,https://img-c.udemycdn.com/course/240x135/3408664_d515_4.jpg,Office Productivity/Excel
https://www.udemy.com/course/the-complete-artificial-intelligence-and-chat-gpt-course/,The Complete Artificial Intelligence and ChatGPT Course,4.5,Chris Haroun | 1.5 Million Students | #1 Best Selling Business & Finance Prof.,https://img-c.udemycdn.com/course/240x135/5226202_8854_3.jpg,Office Productivity
https://www.udemy.com/course/apple-mac-os-the-complete-course/,Apple Mac Basics - The Complete Course for beginners,4.5,Colin Marks,https://img-c.udemycdn.com/course/240x135/1428694_cb34_2.jpg,Office Productivity/Mac Basics
https://www.udemy.com/course/gs-sp-online/,Getting Started With SharePoint Online,4.4,Robert Crane,https://img-c.udemycdn.com/course/240x135/646452_53c1.jpg,Office Productivity/SharePoint
https://www.udemy.com/course/the-ultimate-quickbooks-pro-training-bundle/,The Ultimate QuickBooks Pro Training Bundle - 70+ Hours,4.7,Simon Sez IT,https://img-c.udemycdn.com/course/240x135/128082_5026_6.jpg,Office Productivity/QuickBooks Pro
https://www.udemy.com/course/power-bi-master-class-consume-and-transform-data/,Complete Introduction to Power BI Query Editor,4.7,Ian Littlejohn,https://img-c.udemycdn.com/course/240x135/1626968_e605_15.jpg,Office Productivity/Microsoft Power BI
https://www.udemy.com/course/excel-hacking-real-strategies-for-excel-masterytemplates/,Excel Hacking,4.6,Dragos Stefanescu,https://img-c.udemycdn.com/course/240x135/413572_7d82_5.jpg,Office Productivity/Excel
https://www.udemy.com/course/sql-interview-questions/,200+ SQL Interview Questions,4.5,Amarnath Reddy,https://img-c.udemycdn.com/course/240x135/994076_3f19_3.jpg,Office Productivity/SQL
https://www.udemy.com/course/timemanagementforremoteworkers/,Remote Worker's Guide to Time Management,4.6,Anne Parmeter,https://img-c.udemycdn.com/course/240x135/3009134_f7ff_5.jpg,Office Productivity/Personal Productivity
https://www.udemy.com/course/learn-sap/,Learn SAP Course - Online Beginner Training,4.4,Peter Moxon,https://img-c.udemycdn.com/course/240x135/41305_701b_8.jpg,Office Productivity/SAP
https://www.udemy.com/course/stunning-excel-dashboards-with-powerpivot-and-power-view/,"Excel Power Query, Power Pivot, DAX, Power BI & Power 3D Map",4.6,Andreas Exadaktylos,https://img-c.udemycdn.com/course/240x135/419404_543b_5.jpg,Office Productivity/DAX
https://www.udemy.com/course/sap-abap-core-data-services/,SAP ABAP Core Data Services ( CDS Views ) for S/4 HANA,4.4,Anshuman Singh,https://img-c.udemycdn.com/course/240x135/3842334_e9c4_2.jpg,Office Productivity/SAP ABAP
https://www.udemy.com/course/sap-supply-chain-logistics-in-r3/,SAP : Supply Chain Logistics in R/3,4.2,Abdul Maulud,https://img-c.udemycdn.com/course/240x135/475250_064b_5.jpg,Office Productivity/Supply Chain
https://www.udemy.com/course/quantity-surveyingbuilding-estimation/,"Quantity Surveying Building Estimation,Cad Excel & Planswift",4.5,Mudessar Afraz,https://img-c.udemycdn.com/course/240x135/1927536_722f_3.jpg,Office Productivity/AutoCAD
https://www.udemy.com/course/excel-beginner-to-advanced/,Microsoft Excel - Ms Excel from Beginner to Advanced Course,4.5,Tamas Benko,https://img-c.udemycdn.com/course/240x135/3103886_0b70_10.jpg,Office Productivity/Excel
https://www.udemy.com/course/learn-to-type/,Typing Mastery: Learn to Type,4.4,Black Sheep Studios,https://img-c.udemycdn.com/course/240x135/1122628_d72e.jpg,Office Productivity/Typing
https://www.udemy.com/course/eye-catching-presentations-using-microsoft-powerpoint-2010/,Eye-catching presentations using PowerPoint 2010,4.9,Ulrika Hedlund,https://img-c.udemycdn.com/course/240x135/48098_62e0_9.jpg,Office Productivity/PowerPoint
https://www.udemy.com/course/powerpoint-speed-training/,Advanced PowerPoint Training,4.7,Taylor Croonquist,https://img-c.udemycdn.com/course/240x135/157542_07d7_13.jpg,Office Productivity/PowerPoint
https://www.udemy.com/course/ms-office-efficiency/,MS Office - Advanced - Efficiency Training,4.5,Learnit Anytime,https://img-c.udemycdn.com/course/240x135/26100_db6f_5.jpg,Office Productivity/Microsoft Office
https://www.udemy.com/course/tables-and-formulas-with-excel/,Tables and Formulas with Excel,4.6,Ian Littlejohn,https://img-c.udemycdn.com/course/240x135/474102_5a20_10.jpg,Office Productivity/Excel Formulas and Functions
https://www.udemy.com/course/master-microsoft-outlook-2016-from-beginner-to-advanced/,Master Microsoft Outlook - Outlook from Beginner to Advanced,4.4,Kirt Kershaw,https://img-c.udemycdn.com/course/240x135/1808728_627a.jpg,Office Productivity/Microsoft Outlook
https://www.udemy.com/course/sap-sd-order-to-cash-simplified-for-beginners/,SAP SD - Order to Cash Simplified for Beginners,4.5,Ulrika Garner,https://img-c.udemycdn.com/course/240x135/1359326_78b2_5.jpg,Office Productivity/SAP SD
https://www.udemy.com/course/excel-2013/,Excel 2013,4.7,Learnit Anytime,https://img-c.udemycdn.com/course/240x135/58489_e3be_5.jpg,Office Productivity/Excel
https://www.udemy.com/course/google-data-studio-by-starttech/,Google Data Studio A-Z: Looker Studio for Data Visualization,4.4,Start-Tech Academy,https://img-c.udemycdn.com/course/240x135/3055166_e177_3.jpg,Office Productivity/Google Data Studio
https://www.udemy.com/course/microsoft-onenote-likeaboss/,Outlook 13/16/19 Like a Boss. The Complete Course.,4.5,Brian Culp,https://img-c.udemycdn.com/course/240x135/434390_cea9_14.jpg,Office Productivity/Microsoft Outlook
https://www.udemy.com/course/ultimate-microsoft-project-2016-course-beginner-to-expert/,Ultimate Microsoft Project 2016 Course - Beginner to Expert,4.5,Simon Sez IT,https://img-c.udemycdn.com/course/240x135/947354_8a6b_6.jpg,Office Productivity/Microsoft Project
https://www.udemy.com/course/access-vba-for-nonprogrammers-increase-your-earning-power/,Microsoft Access VBA for Non Programmers - YOU Can Do This!,4.5,Bruce Myron,https://img-b.udemycdn.com/course/240x135/421532_4af2_6.jpg,Office Productivity/Access VBA
https://www.udemy.com/course/sap-s4hana-finance-training-fico/,SAP S/4HANA Finance Training (vs SAP FICO),4.5,Rana W Mehmood,https://img-b.udemycdn.com/course/240x135/2616370_07da.jpg,Office Productivity/SAP FICO
https://www.udemy.com/course/microsoft-project-course/,"Microsoft Project Course Complete, 2016, 2019, 2021 6 PDUs",4.7,"TIA Education, Andrew Ramdayal",https://img-b.udemycdn.com/course/240x135/4180934_2e68_2.jpg,Office Productivity/Microsoft Project
https://www.udemy.com/course/data-analysis-with-google-sheets-pivot-tables-and-charts/,Complete Introduction to Google Sheets Pivot Tables,4.7,Ian Littlejohn,https://img-b.udemycdn.com/course/240x135/1724186_96cb_11.jpg,Office Productivity/Google Sheets
https://www.udemy.com/course/kaizen-practitioner-masterclass/,Kaizen Practitioner Masterclass for Quality Management.,4.5,Suhas Dakhole,https://img-b.udemycdn.com/course/240x135/1937172_1e2d_5.jpg,Office Productivity/Kaizen
https://www.udemy.com/course/the-complete-powerpoint-and-presentation-skills-masterclass/,The Complete PowerPoint and Presentation Skills Masterclass,4.5,TJ Walker,https://img-b.udemycdn.com/course/240x135/2746778_c927_5.jpg,Office Productivity/PowerPoint
https://www.udemy.com/course/sap-mm-purchasing-simplified-for-beginners/,SAP MM Purchasing Simplified for Beginners,4.5,Ulrika Garner,https://img-b.udemycdn.com/course/240x135/1056934_3cf4_6.jpg,Office Productivity/SAP MM
https://www.udemy.com/course/advanced-excel/,Microsoft Excel 2010: Advanced Training,4.7,Infinite Skills,https://img-b.udemycdn.com/course/240x135/9385_55cb_14.jpg,Office Productivity/Excel
https://www.udemy.com/course/complete-introduction-to-aws-quicksight-2020-edition/,Complete Introduction to Amazon QuickSight,4.7,Ian Littlejohn,https://img-b.udemycdn.com/course/240x135/3389138_a38e_9.jpg,Office Productivity/Amazon QuickSight
https://www.udemy.com/course/the-complete-power-bi-practical-course/,The Complete Power BI Practical Course 2024,4.6,365 Careers,https://img-b.udemycdn.com/course/240x135/2650252_4b30_3.jpg,Office Productivity/Microsoft Power BI
https://www.udemy.com/course/excel-tutorial/,Microsoft Excel 2010 Course Beginners/ Intermediate Training,4.5,Infinite Skills,https://img-b.udemycdn.com/course/240x135/9287_d093_15.jpg,Office Productivity/Excel
https://www.udemy.com/course/sharepoint-online-for-users/,SharePoint Online for Users,4.5,Competitive Computing Consultants Inc.,https://img-b.udemycdn.com/course/240x135/4184776_c24c.jpg,Office Productivity/SharePoint
https://www.udemy.com/course/excel-with-top-microsoft-excel-hacks/,Excel with Top Microsoft Excel Hacks,4.7,Kyle Pew,https://img-b.udemycdn.com/course/240x135/801294_2a63.jpg,Office Productivity/Excel
https://www.udemy.com/course/microsoft-office-essential-skills/,Microsoft Office 365 Essential Skills,4.6,David Millard,https://img-b.udemycdn.com/course/240x135/446522_71e7_2.jpg,Office Productivity/Microsoft Office 365
https://www.udemy.com/course/master-all-the-ms-excel-macros-and-the-basics-of-excel-vba/,Master all the MS Excel Macros and the basics of Excel VBA,4.3,Yassin Marco,https://img-b.udemycdn.com/course/240x135/3612808_dee5.jpg,Office Productivity/Excel
https://www.udemy.com/course/business-data-analysis-with-microsoft-excel/,Business Data Analysis with Microsoft Excel and Power BI,4.6,Michael Olafusi,https://img-b.udemycdn.com/course/240x135/514734_f00e_3.jpg,Office Productivity/Excel
https://www.udemy.com/course/beginner-complete-basics-of-sap-process-orchestration/,Beginner: Complete Basics of SAP PO (Process Orchestration),4.5,Srinivas Vanamala,https://img-c.udemycdn.com/course/240x135/1478408_dfec.jpg,Office Productivity/SAP PO
https://www.udemy.com/course/become-an-sap-hcm-consultant/,Become an SAP HCM Consultant,4.3,Ahmed Ather,https://img-c.udemycdn.com/course/240x135/202626_7756_4.jpg,Office Productivity/Management Consulting
https://www.udemy.com/course/excel-with-excel-pivot-tables/,"Pivot Tables, Power Pivot Tables, Power Query & Power BI",4.6,MyExcelOnline John Michaloudis,https://img-c.udemycdn.com/course/240x135/257992_a559_17.jpg,Office Productivity/Pivot Tables
https://www.udemy.com/course/microsoft-365-copilot/,Microsoft Copilot Masterclass - Microsoft 365 Copilot Office,4.5,Henry Habib,https://img-c.udemycdn.com/course/240x135/5822484_6609.jpg,Office Productivity
https://www.udemy.com/course/5-excel-tricks-that-save-your-job/,These 5 Excel Tricks Will Save Your Job,4.3,Sebastian Glöckner,https://img-c.udemycdn.com/course/240x135/431806_423a_8.jpg,Office Productivity/Excel
https://www.udemy.com/course/steps-to-excel-success/,7 Steps To Excel Success - Excel Skills And Power Tips,4.6,Billy Wigley,https://img-c.udemycdn.com/course/240x135/70720_1f9e_7.jpg,Office Productivity/Excel
https://www.udemy.com/course/excel-vba-how-to-write-like-a-professional/,Excel VBA: How to Write Macros Like a Professional,4.3,Paul Kelly,https://img-c.udemycdn.com/course/240x135/387910_f151_4.jpg,Office Productivity/Excel VBA
https://www.udemy.com/course/how-to-use-mac-os-x/,Apple Mac OS Basics Superuser - Use Mac like a Pro,4.5,Grant Klimaytys,https://img-c.udemycdn.com/course/240x135/708568_ce35_2.jpg,Office Productivity/macOS
https://www.udemy.com/course/excel-pivot-tables-nutshell/,Excel Pivot Tables in a Nutshell,4.2,Sebastian Glöckner,https://img-c.udemycdn.com/course/240x135/447780_15cb_2.jpg,Office Productivity/Excel
https://www.udemy.com/course/excel-master-class-pivot-tables-and-pivot-charts/,Introduction to Analyzing Data with Excel PivotTables,4.8,Ian Littlejohn,https://img-c.udemycdn.com/course/240x135/1951274_be4d_12.jpg,Office Productivity/Excel
https://www.udemy.com/course/primavera-p6-learning-foundations/,Primavera P6 Project Planning and Scheduling Masterclass,4.6,Basharat Bhatti,https://img-c.udemycdn.com/course/240x135/2393534_29b9_15.jpg,Office Productivity/Oracle Primavera
https://www.udemy.com/course/sap-btp-for-beginners/,SAP BTP For Beginners,4.5,Srinivas Vanamala,https://img-c.udemycdn.com/course/240x135/5308056_3194_2.jpg,Office Productivity
https://www.udemy.com/course/learn-sap-abap-by-doing/,Learn SAP ABAP by Doing,4.5,Lukman Hakim,https://img-c.udemycdn.com/course/240x135/673024_4fa0_3.jpg,Office Productivity/SAP ABAP
https://www.udemy.com/course/powerpoint-design-animation/,Infographic PowerPoint Presentation: From Beginner to Pro,4.7,Arun Nagarathanam,https://img-c.udemycdn.com/course/240x135/1004232_d8cf_4.jpg,Office Productivity/PowerPoint
https://www.udemy.com/course/microsoft-excel-2013-course-beginners-intermediate-training/,Microsoft Excel 2013 Course Beginners/ Intermediate Training,4.5,Infinite Skills,https://img-c.udemycdn.com/course/240x135/31535_e351_7.jpg,Office Productivity/Excel
https://www.udemy.com/course/chatgpt-for-business/,ChatGPT and the New Wave of ML Language Models,4.3,Scott Duffy  • 1.000.000+ Students,https://img-c.udemycdn.com/course/240x135/5167692_1dec.jpg,Development/ChatGPT
https://www.udemy.com/course/chatgpt-complete-chatgpt-course-for-work-2023-ethically-chat-gpt/,ChatGPT: Complete ChatGPT Course For Work 2023 (Ethically)!,4.5,"Steve Ballinger, MBA",https://img-c.udemycdn.com/course/240x135/5061666_b32b_6.jpg,Personal Development/ChatGPT
https://www.udemy.com/course/productivity-and-time-management/,Productivity and Time Management for the Overwhelmed,4.5,Josh Paulsen,https://img-c.udemycdn.com/course/240x135/655608_270e_4.jpg,Personal Development/Personal Productivity
https://www.udemy.com/course/do-more-stress-less/,"Time Management Mastery: Do More, Stress Less",4.5,Alexis Haselberger,https://img-c.udemycdn.com/course/240x135/2108272_1035_5.jpg,Personal Development/Time Management
https://www.udemy.com/course/critical-thinking-strategies/,Critical Thinking Strategies For Better Decisions,4.4,John Rampton,https://img-c.udemycdn.com/course/240x135/3475640_27f2_3.jpg,Personal Development/Critical Thinking
https://www.udemy.com/course/become-a-superlearner-2-speed-reading-memory-accelerated-learning/,Become a SuperLearner® 2: Learn Speed Reading & Boost Memory,4.5,Jonathan Levi,https://img-c.udemycdn.com/course/240x135/591930_e9a5_3.jpg,Personal Development/Speed Reading
https://www.udemy.com/course/life-coaching-online-certification-course-life-coach-training/,Life Coaching Certificate Course (Beginner to Intermediate),4.7,Kain Ramsay,https://img-c.udemycdn.com/course/240x135/1080376_3647_10.jpg,Personal Development/Life Coach Training
https://www.udemy.com/course/growth-mindset-the-key-to-greater-confidence-and-impact/,"Growth Mindset: The Key to Confidence, Impact & Fulfillment",4.5,Diane Flynn,https://img-c.udemycdn.com/course/240x135/2787956_f2a8_4.jpg,Personal Development/Growth Mindset
